id,img,label,text,split
89423,img/89423.png,0,saddle up motherfuckers it's time to play cowboys,train
76143,img/76143.png,0,the secret to a successful marriage is to keep his stomach full and his balls empty,train
26438,img/26438.png,1,fact: girls are very good at hockey because it's the only sport you can compare with,train
54972,img/54972.png,0,happy birthday its like your very own christmas!,train
65712,img/65712.png,0,how come you want me to remember what's important to you but tell me to get over what's important to me ?,train
84971,img/84971.png,0,"in my day you were either pro america or you were a commie you can call yourself liberal, progressive or socialist but you're really nothing more than a commie pinko john wayne was never in the military",train
34068,img/34068.png,0,"remember no matter how much you cry like a little bitch, trump will still be your president",train
47920,img/47920.png,1,when somebody shootin up the school & you tell the special ed kids to run at him as a distraction,train
46582,img/46582.png,0,i am tortured by the futility of my own genius,train
84521,img/84521.png,1,asians be like switching to fullscreen mode,train
89367,img/89367.png,0,"mr. president, epstein is still alive",train
98463,img/98463.png,0,don't think we forgot,train
14870,img/14870.png,0,chimps asking for food,train
28973,img/28973.png,1,worst pijama party ever,train
53694,img/53694.png,1,"they kill gays, and women who go out in public without a male relative and are supported by democrats and liberals",train
14276,img/14276.png,1,you think your day was bad? these two didn't get accepted to the same college,train
96471,img/96471.png,0,when you're walking home and come across a naked corpse i shouldn't,train
52864,img/52864.png,0,"yes, we know trump said ""mexico will pay for the wall"" but now mexicans are the wall. that boy good!!!!",train
7164,img/07164.png,0,i promise i promise. i promise. i deliver,train
51046,img/51046.png,0,shut up you meathead,train
54710,img/54710.png,0,can't snort coke through a rolled-up bitcoin,train
46293,img/46293.png,0,"""the road to give a fuck.... is that way!"" """,train
39504,img/39504.png,0,this dude wants to use the same restroom as your daughter liberals call you a bigot if you object,train
75160,img/75160.png,0,problem solutions,train
31256,img/31256.png,1,i'm responisble for the deaths of over 50 million people! so another dozen or so won't hurt! *click!,train
16093,img/16093.png,0,when they laugh about your 9cm in the change room but they haven't seen you're 9 mm yet,train
45819,img/45819.png,1,when you're caught staring at a goat and your wife gives you that face,train
78192,img/78192.png,1,"i just got out of church.. just kidding, i'm not that fucking retarded.",train
68094,img/68094.png,1,black boyfriend white boyfriend,train
52301,img/52301.png,0,"let me be clear.... if i had a son, he would look like harambe",train
76582,img/76582.png,0,how my friends introduce me she's our friend and she's crazy!,train
75163,img/75163.png,0,number 1 side effect of steroids acting like a douchebag,train
20948,img/20948.png,1,"trumpanzees when are you low skilled, white trash motherfuckers gonna get busy doing all the jobs mexicans used to do? we're waiting",train
61495,img/61495.png,0,i'll never forget the time.. your grandad put me on his shoulders so i could show my tits to slayer,train
31096,img/31096.png,0,positivity is a mind set,train
7634,img/07634.png,0,talking about animal rights is fun,train
15076,img/15076.png,0,immigrant problem problem fixed,train
1546,img/01546.png,1,kill the jews and muslims for being anti-white,train
74021,img/74021.png,1,ever notice christians are horrible drivers?,train
96317,img/96317.png,0,i'm sorry i made the chewbacca sound but maybe if you shaved next time.....,train
39470,img/39470.png,1,"patriarchy: while the men had fun dying... the females were oppressed.. ..inside ""comfortable concentration camps"" called homes",train
96213,img/96213.png,1,you know your country is multicultural when there's armed patrols on the streets belgium germany france england,train
56189,img/56189.png,0,hiroshima 1945 2016 detroit 1945 2016 moral of the story.. it's easier to come back from a nuclear bomb than 5 decades of big gover government policies,train
49856,img/49856.png,1,black people anthing that doesn't belong to them,train
92183,img/92183.png,0,"ilhan omar told several republicans that they should try shawarma, a delicious middle eastern dish from her culture",train
82460,img/82460.png,0,i may be blind but at least i'm not dead,train
58129,img/58129.png,0,"me to me: ""he's cute! just don't come on too strong!"" also me:",train
27068,img/27068.png,1,he went to jihad's,train
78610,img/78610.png,1,the difference between moderate muslim and radical muslim follow my allah or he kill follow my allah or i kill you! you moderate muslim radical muslim,train
29608,img/29608.png,0,when you're the gay friend and also the meme lord,train
19487,img/19487.png,0,"""i don't think all of the suffering of african-americans during the period of slavery can ever equate to what's been done to white conservative americans in the past 8 years of obama's presidency"" michelle bachman yes, she really said this! conservatives are destroying our future | cadof.org """,train
8251,img/08251.png,1,the name's todd... retodd,train
27905,img/27905.png,0,i'm what the new working man looks like',train
15948,img/15948.png,0,that awkward moment when there's no candy in the back,train
19268,img/19268.png,1,"oh boy i can't wait to go out and pray for allah on friday, march 15th 2019 12:30pm gmt at new zealand christchurch hello brother",train
56741,img/56741.png,0,any girls a squirter if you sever an artery,train
59621,img/59621.png,1,"lets see if this is considered dark honey,you killed a butterfly. no butter for you for a month dad i also killed a cockroach today. nice try..",train
70829,img/70829.png,0,y'all wanna see a stupid post,train
36248,img/36248.png,1,i heard you need a new tranny?,train
52479,img/52479.png,1,best thing about an ethiopian blowjob?...  you know shes gonna swallow!!! well it's true,train
72508,img/72508.png,0,why are there so many female archeologist? because bitches love digging up the past,train
54927,img/54927.png,1,"if a muslim beats his wife, is it domestic violence, or child abuse",train
81273,img/81273.png,0,sure i shit talk the people i like but i shoot the people i don't like so that has to count for something right?,train
87053,img/87053.png,0,@ unhumanrights,train
13095,img/13095.png,1,how mexicans be like.. when they hear their friends kid is having a birthday party,train
31586,img/31586.png,1,hurry up and hide your valuables,train
68025,img/68025.png,1,yeah okay nigger,train
65179,img/65179.png,0,how i see kim burell everytime she grabs a mic,train
23745,img/23745.png,0,i killed someone then i found out they were annoying,train
57094,img/57094.png,0,my local mosque is really going all out for gay pride this year,train
68913,img/68913.png,1,"sorry, i only grope women",train
83609,img/83609.png,0,america doesn't need a gun ban it needs an idiot ban,train
38942,img/38942.png,0,my husband does everything i ask but i have to ask,train
96325,img/96325.png,1,yesterday i told my wife her soup tasted like crap today it is much better,train
59316,img/59316.png,1,great punching bag,train
4917,img/04917.png,0,similar to sharks because all the great ones are white,train
94325,img/94325.png,0,"i don't always listen to the 80's.... but when i do, so do the neighbors",train
92513,img/92513.png,0,"yes, ilhan omar is anti-semitic and anti-american but she is on our side",train
90756,img/90756.png,0,obama family photo,train
13428,img/13428.png,1,i've told my neighbor to keep thier pug out of my yard 3 times already,train
26095,img/26095.png,0,when you're going 90 mph in a school zone and the pre-schoolers are crossing the street this is where the fun begins,train
1672,img/01672.png,0,when the new call of duty comes out and you're already camping,train
40815,img/40815.png,0,sells you idea of heaven custom builds armored vehicle to avoid heaven as long as possible,train
60421,img/60421.png,0,if you're protesting against this man visiting the uk... ...but protesting for this woman to return to the uk... ...then you're practicing your freedom of speech,train
5489,img/05489.png,0,trump says he doesn't like suppressors. well.....he's a democrat so..,train
34768,img/34768.png,0,what a true rapist looks like,train
24783,img/24783.png,1,when you go out to fight for independence but forgot to lock up the slaves,train
78903,img/78903.png,1,if a nigga did this he would've got the death penalty,train
4726,img/04726.png,0,islamic state soldiers celebrating we should kill them all,train
25370,img/25370.png,0,porch monkey 4 life,train
28459,img/28459.png,0,"ford wants to make sure you make it home, so now included on all new mustangs, tool box holders!",train
